2.648750000000000160e+00 2.648750000000000160e+00 7.712448868185404649e+00
2.648750000000000160e+00 2.746249999999999858e+00 6.671581561523950654e+00
2.648750000000000160e+00 2.843750000000000000e+00 6.391134143619702002e+00
2.648750000000000160e+00 2.941250000000000142e+00 6.294875953280666181e+00
2.648750000000000160e+00 3.038749999999999840e+00 6.319640267118984411e+00
2.648750000000000160e+00 3.136249999999999982e+00 6.509050502766825730e+00
2.648750000000000160e+00 3.233750000000000124e+00 6.704114387783146611e+00
2.648750000000000160e+00 3.331249999999999822e+00 6.926425680952963404e+00
2.648750000000000160e+00 3.428749999999999964e+00 7.227083202060679668e+00
2.648750000000000160e+00 3.526250000000000107e+00 7.666735156734733714e+00
2.648750000000000160e+00 3.623749999999999805e+00 7.879511507466005149e+00
2.648750000000000160e+00 3.721249999999999947e+00 7.974390690521964586e+00
2.648750000000000160e+00 3.818750000000000089e+00 7.916290126304055264e+00
2.648750000000000160e+00 3.916249999999999787e+00 7.945800903479833366e+00
2.648750000000000160e+00 4.013749999999999929e+00 7.659292153369514189e+00
2.648750000000000160e+00 4.111250000000000071e+00 7.078543960845667726e+00
2.648750000000000160e+00 4.208750000000000213e+00 6.986556749467635719e+00
2.648750000000000160e+00 4.306250000000000355e+00 6.941368452966557356e+00
2.648750000000000160e+00 4.403749999999999609e+00 6.876665501619186216e+00
2.648750000000000160e+00 4.501249999999999751e+00 7.000044066401120979e+00
2.648750000000000160e+00 4.598749999999999893e+00 7.262509740625299415e+00
2.648750000000000160e+00 4.696250000000000036e+00 7.309185179327604587e+00
2.648750000000000160e+00 4.793750000000000178e+00 7.417838500914198718e+00
2.648750000000000160e+00 4.891250000000000320e+00 7.377839210659583813e+00
2.648750000000000160e+00 4.988749999999999574e+00 7.183348351058349124e+00
2.648750000000000160e+00 5.086249999999999716e+00 6.959085225786473927e+00
2.648750000000000160e+00 5.183749999999999858e+00 6.739426108278498972e+00
2.648750000000000160e+00 5.281250000000000000e+00 6.607588931385571129e+00
2.648750000000000160e+00 5.378750000000000142e+00 6.553299437907122993e+00
2.648750000000000160e+00 5.476250000000000284e+00 6.568887070253246918e+00
2.648750000000000160e+00 5.573750000000000426e+00 6.585616316861631958e+00
2.648750000000000160e+00 5.671249999999999680e+00 6.668564457692546910e+00
2.648750000000000160e+00 5.768749999999999822e+00 6.823895802203040262e+00
2.648750000000000160e+00 5.866249999999999964e+00 6.966338227343044309e+00
2.648750000000000160e+00 5.963750000000000107e+00 7.112238159436266471e+00
2.648750000000000160e+00 6.061250000000000249e+00 7.276209207902141429e+00
2.648750000000000160e+00 6.158750000000000391e+00 7.460615430969639306e+00
2.648750000000000160e+00 6.256249999999999645e+00 7.659630695999346983e+00
2.648750000000000160e+00 6.353749999999999787e+00 7.882362765982477981e+00
2.648750000000000160e+00 6.451249999999999929e+00 8.156163384956954587e+00
2.746249999999999858e+00 2.648750000000000160e+00 5.190829944839151722e+00
2.746249999999999858e+00 2.746249999999999858e+00 4.094866972373722547e+00
2.746249999999999858e+00 2.843750000000000000e+00 3.878766503729224269e+00
2.746249999999999858e+00 2.941250000000000142e+00 3.818352114737237457e+00
2.746249999999999858e+00 3.038749999999999840e+00 3.866789449221997188e+00
2.746249999999999858e+00 3.136249999999999982e+00 4.003339829733228328e+00
2.746249999999999858e+00 3.233750000000000124e+00 4.267061112941810563e+00
2.746249999999999858e+00 3.331249999999999822e+00 4.555607584739718163e+00
2.746249999999999858e+00 3.428749999999999964e+00 4.754772116880367605e+00
2.746249999999999858e+00 3.526250000000000107e+00 5.298140324034079640e+00
2.746249999999999858e+00 3.623749999999999805e+00 5.510512573532309943e+00
2.746249999999999858e+00 3.721249999999999947e+00 5.522854524890135508e+00
2.746249999999999858e+00 3.818750000000000089e+00 5.554433928321145686e+00
2.746249999999999858e+00 3.916249999999999787e+00 5.475051256021231438e+00
2.746249999999999858e+00 4.013749999999999929e+00 5.199110755949881479e+00
2.746249999999999858e+00 4.111250000000000071e+00 4.841048901267644311e+00
2.746249999999999858e+00 4.208750000000000213e+00 4.739939624025240050e+00
2.746249999999999858e+00 4.306250000000000355e+00 4.779761068693893833e+00
2.746249999999999858e+00 4.403749999999999609e+00 4.710084738731659115e+00
2.746249999999999858e+00 4.501249999999999751e+00 4.706943813886873329e+00
2.746249999999999858e+00 4.598749999999999893e+00 4.814572383734130767e+00
2.746249999999999858e+00 4.696250000000000036e+00 4.993849882332938250e+00
2.746249999999999858e+00 4.793750000000000178e+00 5.081079380672946399e+00
2.746249999999999858e+00 4.891250000000000320e+00 5.074239896452127141e+00
2.746249999999999858e+00 4.988749999999999574e+00 4.944340896449475053e+00
2.746249999999999858e+00 5.086249999999999716e+00 4.763780379297017475e+00
2.746249999999999858e+00 5.183749999999999858e+00 4.604214006610547472e+00
2.746249999999999858e+00 5.281250000000000000e+00 4.457065174164014820e+00
2.746249999999999858e+00 5.378750000000000142e+00 4.343743413947514398e+00
2.746249999999999858e+00 5.476250000000000284e+00 4.292926003863811957e+00
2.746249999999999858e+00 5.573750000000000426e+00 4.260210516263811087e+00
2.746249999999999858e+00 5.671249999999999680e+00 4.262952058807186972e+00
2.746249999999999858e+00 5.768749999999999822e+00 4.354189205622731151e+00
2.746249999999999858e+00 5.866249999999999964e+00 4.477808487787996228e+00
2.746249999999999858e+00 5.963750000000000107e+00 4.643803148329482156e+00
2.746249999999999858e+00 6.061250000000000249e+00 4.842923667728513237e+00
2.746249999999999858e+00 6.158750000000000391e+00 5.071779080450909305e+00
2.746249999999999858e+00 6.256249999999999645e+00 5.343896411761875243e+00
2.746249999999999858e+00 6.353749999999999787e+00 5.582853104480193451e+00
2.746249999999999858e+00 6.451249999999999929e+00 5.803677959814422138e+00
2.843750000000000000e+00 2.648750000000000160e+00 3.689521646248365983e+00
2.843750000000000000e+00 2.746249999999999858e+00 2.933431226869856800e+00
2.843750000000000000e+00 2.843750000000000000e+00 2.633222835073802059e+00
2.843750000000000000e+00 2.941250000000000142e+00 2.520874249241529697e+00
2.843750000000000000e+00 3.038749999999999840e+00 2.573742459969189156e+00
2.843750000000000000e+00 3.136249999999999982e+00 2.778866017430040358e+00
2.843750000000000000e+00 3.233750000000000124e+00 3.125866118288783468e+00
2.843750000000000000e+00 3.331249999999999822e+00 3.561147512802236292e+00
2.843750000000000000e+00 3.428749999999999964e+00 3.640215816355592438e+00
2.843750000000000000e+00 3.526250000000000107e+00 4.048687000677034575e+00
2.843750000000000000e+00 3.623749999999999805e+00 4.280000751979414986e+00
2.843750000000000000e+00 3.721249999999999947e+00 4.407475451581362336e+00
2.843750000000000000e+00 3.818750000000000089e+00 4.670725069981841671e+00
2.843750000000000000e+00 3.916249999999999787e+00 4.543215319968403776e+00
2.843750000000000000e+00 4.013749999999999929e+00 4.290586371812054267e+00
2.843750000000000000e+00 4.111250000000000071e+00 4.073384139628565492e+00
2.843750000000000000e+00 4.208750000000000213e+00 3.951964476928075953e+00
2.843750000000000000e+00 4.306250000000000355e+00 4.024872703551970687e+00
2.843750000000000000e+00 4.403749999999999609e+00 3.930679891873587906e+00
2.843750000000000000e+00 4.501249999999999751e+00 3.866813072044976707e+00
2.843750000000000000e+00 4.598749999999999893e+00 3.947365326942069430e+00
2.843750000000000000e+00 4.696250000000000036e+00 3.986920183540156870e+00
2.843750000000000000e+00 4.793750000000000178e+00 4.076827151375432834e+00
2.843750000000000000e+00 4.891250000000000320e+00 4.063933353548840444e+00
2.843750000000000000e+00 4.988749999999999574e+00 4.024011874673583122e+00
2.843750000000000000e+00 5.086249999999999716e+00 3.938310740177456637e+00
2.843750000000000000e+00 5.183749999999999858e+00 3.792643602203249031e+00
2.843750000000000000e+00 5.281250000000000000e+00 3.513299943458001451e+00
